id_tmp,periodo,legislatura,fecha_presentacion,numero,proponente,grupo_parlamentario,titulo,sumilla,autores,adherentes,seguimiento,iniciativa_agrupadas,numero_simple,fecha_ultima,estado,link_detalle,periodo_inicio,periodo_fin,fecha_registro
2000200100983,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/07/2000,00983 ,Congreso,Perú Posible,DIPLOMATICO:NULO CESE DEPERSONAL-REINCORPORACION,Declara nulo de pleno derecho el cese del personal diplomático dispuesto por la Resolución Suprema Nº 453-92-RE y establece normas para su reincorporación.,Velit Granda  Juan Antonio,," 11/12/2000 A comisión Relaciones Exteriores
13/12/2000 En comisión Relaciones Exteriores
26/04/2001 Retirado por su Autor ",,00983,04/26/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100984,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,Ley Nº: 27400 01/18/2001 EMISIÓN DE DOCUMENTOS CANCELATORIOS / PAGO TRIBUTOS,Congreso,Multiparlamentario,EMISIÓN DE DOCUMENTOS CANCELATORIOS / PAGO TRIBUTOS," Ley sobre emisión de documentos cancelatorios para el pago de tributos que gravan la importación y
venta de fertilizantes, agroquímicos y otros. ","Reggiardo Sayán  Oscar Andrés,Chiroque Paico  Exequiel,Samalvides Dongo  Helbert Gaspar,Valenzuela Cuéllar  Julia",," 11/12/2000 A comisión Economía
11/12/2000 A comisión Agraria
13/12/2000 En comisión Economía
13/12/2000 En comisión Agraria
29/12/2000 Autógrafa   Sobre Nº: 64
18/01/2001 Publicado  Ley    Nº: 27400 ","0573, 0613, 1018",00984,01/18/2001,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100985,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,"Ley Nº: 27386 12/29/2000 MODIFICA INC.B)ART°.19,TEXTO UNICO ORDENADO IMPUESTO RENTA",Congreso,Vamos Vecino,"MODIFICA INC.B)ART°.19,TEXTO UNICO ORDENADO IMPUESTO RENTA"," Ley que modifica el inciso b) del artículo 19° del Texto Unico Ordenado de la Ley del Impuesto a la
Renta, aprobado por Decreto Supremo N° 054-99-EF. ","Serrato Puse  Willy,Arroyo Cobián  Francisco Javier",," 12/12/2000 A comisión Economía
13/12/2000 En comisión Economía
13/12/2000 En comisión Economía
20/12/2000 Dictamen Favorable Sustitutorio Economía   Mayoria
20/12/2000 Orden del Día
20/12/2000 Aprobado
22/12/2000 Autógrafa   Sobre Nº: 053-2000
29/12/2000 Publicado  Ley    Nº: 27386 ","0987, 0990, 1015, 1062",00985,12/29/2000,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100986,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,Ley Nº: 27387 12/29/2000 MODIFICA ARTICULOS DE LA LEY ORGANICA DE ELECCIONES,Congreso,Perú Posible,MODIFICA ARTICULOS DE LA LEY ORGANICA DE ELECCIONES," Ley que modifica artículos a la Ley N° 26859, Ley Orgánica de Elecciones. ",Flores-Araoz Esparza  Antero,," 12/12/2000 A comisión Constitución y Reglamento del Congreso
13/12/2000 En comisión Constitución y Reglamento del Congreso
26/12/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Mayoria
27/12/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Minoria                      Rivadeneyra Reátegui, Robinson
27/12/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Minoria                      Flores-Araoz Esparza, Antero
27/12/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Minoria                      Solari De La Fuente, Luis María Santiago Eduardo
27/12/2000 Orden del Día
27/12/2000 Aprobado
28/12/2000 Autógrafa   Sobre Nº: 56-2000
29/12/2000 Publicado  Ley    Nº: 27387 ","0809, 0906, 0982, 0993, 1013, 1033, 1037, 1059, 1074, 1078, 1096, 1082, 1100, 1115, 1129, 1126, 0019, 0199, 0257, 0339, 0346, 0453, 0511, 0614, 0521, 0531, 0585, 0586, 0633, 0639, 0710, 0711, 0738, 0741, 0800, 0801, 0894, 1113, 1019, 1145",00986,12/29/2000,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100987,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,"Ley Nº: 27386 12/29/2000 MODIFICA INC.B)ART°.19,TEXTO UNICO ORDENADO IMPUESTO RENTA",Congreso,Perú Posible,"MODIFICA INC.B)ART°.19,TEXTO UNICO ORDENADO IMPUESTO RENTA"," Ley que modifica el inciso b) del artículo 19° del Texto Unico Ordenado de la Ley del Impuesto a la
Renta, aprobado por Decreto Supremo N° 054-99-EF. ",Ramírez Canchari  Juan de Dios,," 12/12/2000 A comisión Economía
13/12/2000 En comisión Economía
20/12/2000 Dictamen Favorable Sustitutorio Economía   Mayoria
20/12/2000 Orden del Día
20/12/2000 Aprobado
22/12/2000 Autógrafa   Sobre Nº: 053-2000
29/12/2000 Publicado  Ley    Nº: 27386 ","0985, 0990, 1015, 1062",00987,12/29/2000,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100988,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,00988 ,Congreso,Con Fuerza Perú,"DESCENTRALIZACION:L.26922,ELECCION PRESIDENTE Y VICEPRESIDENTE  CONSEJO TRANSITORIO","Propone modificar el artículo 17° de la Ley N° 26922, Ley de Marco de Descentralización, a fin de elegir en Asamblea de Alcaldes al Presidente y Vicepresidentes de los Consejos Transitorios de Administración Regional.",Ramos Santillán  Francisco,," 12/12/2000 A comisión Descentralización
14/12/2000 En comisión Descentralización ",,00988,12/14/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100989,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,00989 ,Congreso,Multiparlamentario,REFORMA CONST:ELECCIONES REGIONALES,"Modifica el Artículo 190° de la Constitución Política del Estado, referente a elecciones regionales; desactívese a partir del 01 de enero de 2001 el Fondo Nacional de Compensación y Desarrollo Social -FONCODES-; las elecciones municipales del año 2002 incluirán la elección, por sufragio directo y secreto de las poblaciones respectivas; y deroga la Disposición Final y Decimotercera de la Constitución Política del Estado.","Vásquez Villanueva  Absalón,Acuña Peralta  César,Aguirre Altamirano  Guzmán,Altuve-Febres Lores  Fernán Romano,Arroyo Cobián  Francisco Javier,Bartra Gonzáles  Angel Miguel,Cáceres Pérez  Róger Luis,Cáceres Velásquez  José Luis,Castañeda Castañeda  Rafael Serafin,Espinoza Matos  María Jesús,Gonzáles Inga  Mario,Ibarra Imata  Gregorio Gustavo,Monsalve Aita  Marianella Jesús,Palomo Orefice  Antonio,Revilla Jurado  Anselmo Vidal,Rodríguez de Aguilar  Ruby Consuelo,Salinas de Torres  Neri Felipa,Serrato Puse  Willy,Soria Monge  Janina Janeth,Terán Adriazola  Rubén,Vega Fernández  Elsa Carmen,Vilchez Malpica  Pedro David,Villena Vela  José Eduardo,Sarmiento Martínez  Isaac Publio,Del Carpio Farfán  Aníbal Antero",," 12/12/2000 A comisión Constitución y Reglamento del Congreso
18/12/2000 En comisión Constitución y Reglamento del Congreso
28/06/2001 Al Archivo
06/07/2001 Al Archivo ",,00989,07/06/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100990,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,"Ley Nº: 27386 12/29/2000 MODIFICA INC.B)ART°.19,TEXTO UNICO ORDENADO IMPUESTO RENTA",Congreso,Vamos Vecino,"MODIFICA INC.B)ART°.19,TEXTO UNICO ORDENADO IMPUESTO RENTA"," Ley que modifica el inciso b) del artículo 19° del Texto Unico Ordenado de la Ley del Impuesto a la
Renta, aprobado por Decreto Supremo N° 054-99-EF. ",Vásquez Villanueva  Absalón,," 12/12/2000 A comisión Economía
13/12/2000 En comisión Economía
20/12/2000 Dictamen Favorable Sustitutorio Economía   Mayoria
20/12/2000 Orden del Día
20/12/2000 Aprobado
22/12/2000 Autógrafa   Sobre Nº: 053-2000
29/12/2000 Publicado  Ley    Nº: 27386 ","0985, 0987, 1015, 1062",00990,12/29/2000,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100991,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,00991 ,Poder Ejecutivo,vacio,DELEGACIÓN FACULTAD:PODER EJECUTIVO-LUCHA CONTRA CORRUPCIÓN,"Delega en el Poder Ejecutivo la facultad de legislar por un plazo de 60 días en los términos a los que hace referencia el Artículo 104° de la Constitución Política sobre las normas que se consideren necesarias para la creación, aprobación y puesta en funcionamiento de una Comisión Nacional contra la Corrupción.",vacio,," 12/12/2000 A comisión Constitución y Reglamento del Congreso
13/12/2000 En comisión Constitución y Reglamento del Congreso
14/12/2000 Dispensado de Dictamen Constitución y Reglamento del Congreso
14/12/2000 Orden del Día
14/12/2000 Vuelve a Comisión Constitución y Reglamento del Congreso
14/12/2000 Vuelve a Comisión Justicia
15/12/2000 En comisión Constitución y Reglamento del Congreso
15/12/2000 En comisión Justicia
30/05/2001 Rechazado de Plano Justicia ",,00991,05/30/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100992,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,00992 ,Congreso,No Agrupado,REFORMA CONST:90°-NUMERO DE CONGRESISTAS,Reforma el Artículo 90° de la Constitución Política del Estado y establece que el número de Congresistas es de ciento ochenta (180).,"Zumaeta Flores  César Alejandro,Cabanillas Bustamante  Mercedes,De La Puente Haya De Besaccia  Elvira Carmela,Del Castillo Gálvez  Jorge Alfonso Alejandro",," 12/12/2000 A comisión Constitución y Reglamento del Congreso
14/12/2000 En comisión Constitución y Reglamento del Congreso
17/01/2001 Rechazado de Plano Constitución y Reglamento del Congreso ",,00992,01/17/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100993,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/11/2000,Ley Nº: 27387 12/29/2000 MODIFICA ARTICULOS DE LA LEY ORGANICA DE ELECCIONES,Congreso,No Agrupado,MODIFICA ARTICULOS DE LA LEY ORGANICA DE ELECCIONES," Ley que modifica artículos a la Ley N° 26859, Ley Orgánica de Elecciones. ","Zumaeta Flores  César Alejandro,Cabanillas Bustamante  Mercedes,De La Puente Haya De Besaccia  Elvira Carmela,Del Castillo Gálvez  Jorge Alfonso Alejandro",," 12/12/2000 A comisión Constitución y Reglamento del Congreso
26/12/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Mayoria
27/12/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Minoria                      Rivadeneyra Reátegui, Robinson
27/12/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Minoria                      Flores-Araoz Esparza, Antero
27/12/2000 Dictamen Favorable Sustitutorio Constitución y Reglamento del Congreso   Minoria                      Solari De La Fuente, Luis María Santiago Eduardo
27/12/2000 Orden del Día
27/12/2000 Aprobado
28/12/2000 Autógrafa   Sobre Nº: 56-2000
29/12/2000 Publicado  Ley    Nº: 27387 ","0809, 0906, 0982, 0986, 1013, 1033, 1037, 1059, 1074, 1078, 1096, 1082, 1100, 1115, 1129, 1126, 0019, 0199, 0257, 0339, 0346, 0453, 0511, 0614, 0521, 0531, 0585, 0586, 0633, 0639, 0710, 0711, 0738, 0741, 0800, 0801, 0894, 1113, 1019, 1145",00993,12/29/2000,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100994,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/12/2000,Ley Nº: 27375 01/17/2001 INTERPRETA EL ARTICULO 15° DE LA CONSTITUCION POLITICA DEL PERU,Congreso,Cambio 90 - Nueva Mayoría,INTERPRETA EL ARTICULO 15° DE LA CONSTITUCION POLITICA DEL PERU," Interpreta que el mandato conferido por el artículo 115º de la  Constitución Política  del  Perú
al  Presidente  del  Congreso  de la República para que	asuma  las  funciones  de  Presidente  de
la  República  por  impedimento permanente de este último y de los vicepresidentes, no implica la
vacancia de su cargo de Presidente del Congreso ni de su condición de Congresista ",Chávez Cossío  Martha Gladys,," 14/12/2000 A comisión Constitución y Reglamento del Congreso
20/12/2000 En comisión Constitución y Reglamento del Congreso
17/01/2001 Publicado  Ley    Nº: 27375 ","0892, 0875, 0873, 0464, 0889, 0908, 0882",00994,01/17/2001,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200100995,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/12/2000,00995 ,Congreso,Frente Independiente Moralizador,BELLAS ARTES:CESE COMISION REORGANIZADORA DE...,"Da por concluido el proceso de reorganización de la Escuela Nacional Superior Autónoma de Bellas Artes declarado por la Ley N° 26860 y, consecuentemente cesa la respectiva comisión reorganizadora.",Gamarra Olivares  Ernesto Ramón,," 14/12/2000 A comisión Educación ,Cultura y Deporte
20/12/2000 En comisión Educación ,Cultura y Deporte ",,00995,12/20/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100996,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/12/2000,00996 ,Congreso,Frente Independiente Moralizador,PROPIEDAD:FORMAL-AMPLIA ALCANCES L.27046-ACCESO,"Propone modificar el artículo 9° de la Ley N° 27046 así como el artículo 20° del Decreto Legislativo N° 803, a fin de ampliar los alcances de la misma en referencia a la promoción de acceso a la propiedad formal.",Cuaresma Sánchez  Carlos Ricardo,," 14/12/2000 A comisión Infraestructura y Transporte
21/12/2000 En comisión Infraestructura y Transporte ",,00996,12/21/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200100997,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/12/2000,00997 ,Congreso,No Agrupado,REGLAMENTO CONG:SEGUNDA TRANSITORIA-TRES LEGISLATURAS 2000-2001,"Propone sustituir la Segunda Disposición Transitoria del Reglamento del Congreso a fin de establecer que en el periodo anual de sesiones 2000-2001, habrán tres legislaturas ordinarias.","Zumaeta Flores  César Alejandro,Alva Castro  Luis Juan,Cabanillas Bustamante  Mercedes",," 14/12/2000 A comisión Constitución y Reglamento del Congreso
20/12/2000 En comisión Constitución y Reglamento del Congreso
17/01/2001 Rechazado de Plano Constitución y Reglamento del Congreso ",,00997,01/17/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100998,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/12/2000,00998 ,Congreso,No Agrupado,REGLAMENTO CONG:57-CLASES DE VOTACIONES,"Modifica el artículo 57º del Reglamento del Congreso, referente a las clases de votaciones.",Alva Castro  Luis Juan,," 14/12/2000 A comisión Constitución y Reglamento del Congreso
20/12/2000 En comisión Constitución y Reglamento del Congreso
28/06/2001 Al Archivo
11/07/2001 Al Archivo ",,00998,07/11/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200100999,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/12/2000,Ley Nº: 27437 03/17/2001 CONVALIDAN ACTOS DE COMITES TRANSITORIOS DE GOBIERNO DE UNIVERSIDADES,Congreso,Multiparlamentario,CONVALIDAN ACTOS DE COMITES TRANSITORIOS DE GOBIERNO DE UNIVERSIDADES," Convalidan los actos de los Comités Transitorios de Gobierno de las Universidades Nacionales Mayor
de San Marcos, Federico Villarreal, Enrique Guzmán y Valale, José Faustino Sánchez Carrión, Hermilio
Valdizán y San Luis Gonzaga desde la caducidad de la Ley N° 27366 hasta la publicación de la
presente Ley, y amplíase su mandato hasta el 30 de mayo de 2001, fecha en que deberá culminar la
elección de las nuevas autoridades de dichas universidades y el cese de sus funciones de las
Comisiones Transitorias de Gobierno. ","Zumaeta Flores  César Alejandro,Alva Castro  Luis Juan,Ríos Salcedo  Waldo Enrique,De La Puente Haya De Besaccia  Elvira Carmela,Del Castillo Gálvez  Jorge Alfonso Alejandro,Jurado Adriazola  Ronnie Edgard",," 14/12/2000 A comisión Educación ,Cultura y Deporte
20/12/2000 En comisión Educación ,Cultura y Deporte
13/02/2001 Dictamen Favorable Sustitutorio Educación ,Cultura y Deporte   Mayoria
01/03/2001 Orden del Día
01/03/2001 Aprobado Comisión Permanente
02/03/2001 Autógrafa   Sobre Nº: 106-2000
17/03/2001 Publicado  Ley    Nº: 27437 ","0766, 0927, 0945, 0946, 1022, 1040, 1290, 1331, 1332, 1431",00999,03/17/2001,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200101000,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/12/2000,01000 ,Jurado Nacional de Elecciones,vacio,"ELECCIONES:NUMERO MESAS DE SUFRAGIO,CIUDADANOS","Modifica el artículo 52º de la Ley Nº 26859, Ley Orgánica de Elecciones, sobre el número de mesas de sufragio a instalarse, así como el número de ciudadanos hábiles para votar en cada mesa.",vacio,," 14/12/2000 A comisión Constitución y Reglamento del Congreso
20/12/2000 En comisión Constitución y Reglamento del Congreso
17/01/2001 Dictamen Negativo Constitución y Reglamento del Congreso   Mayoria ",,01000,01/17/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200101001,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/13/2000,01001 ,Congreso,Unión Parlamentaria,"FINANCIERA,SEGUROS:LIMITE GLOBAL","Modifica el artículo 199º de la Ley Nº 26702, Ley General del Sistema Financiero y del Sistema de Seguros y Orgánica de la Superintendencia de Banca y Seguros, en relación al limite global.",Rey Rey  Rafael,," 14/12/2000 A comisión Economía
20/12/2000 En comisión Economía ",,01001,12/20/2000,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101002,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/13/2000,Resolución Legislativa del Congreso Nº: 011-2000-CR 12/15/2000 MODIFICA ARTICULO 78° DEL REGLAMENTO DEL CONGRESO,Congreso,Grupo Parlamentario Independiente,MODIFICA ARTICULO 78° DEL REGLAMENTO DEL CONGRESO," Modifica el segundo párrafo del artículo 78° del Reglamento del Congreso de la República, referente
a la presentación de proposiciones sobre indentica materia para ser vistas en el siguiente periodo
de sesiones. ",Martínez Del Solar Salgado de Franco  María Cecilia Laura,," 14/12/2000 A comisión Constitución y Reglamento del Congreso
14/12/2000 Orden del Día
14/12/2000 Aprobado
15/12/2000 Publicado  Resolución Legislativa del Congreso    Nº: 011-2000-CR ","1046, 1029",01002,12/15/2000,Promulgado Resolución Legislativa del Congreso,,2000,2001,2021-02-20 22:31:49
2000200101003,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/13/2000,01003 ,Municipalidades,vacio,MUNICIPALIDAD:EXPROPIACION TERRENO FAVOR SAN ANTONIO-HUAROCHIRI,Propone expropiar un terreno a favor de la Municipalidad de San Antonio de Huarochirí. (MUNICIPALIDAD DE SAN ANTONIO DE HUAROCHIRI).,vacio,," 14/12/2000 A comisión Infraestructura y Transporte
14/12/2000 A comisión Descentralización
20/12/2000 En comisión Descentralización
21/12/2000 En comisión Infraestructura y Transporte
17/05/2001 Dictamen Negativo Infraestructura y Transporte   Mayoria ",,01003,05/17/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200101004,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/13/2000,Ley Nº: 27392 12/30/2000 APLICACION DEL IGV A LAS VENTAS IMPORTACIONES DESTINADAS A LA AMAZONIA,Congreso,Perú Posible,APLICACION DEL IGV A LAS VENTAS IMPORTACIONES DESTINADAS A LA AMAZONIA," Ley que establece la aplicación del Impuesto General a las Ventas a las importaciones destinadas a
la Amazonía y sobre el reintegro Tributario según la Ley N° 27255. ",Flores-Araoz Esparza  Antero,," 14/12/2000 A comisión Economía
20/12/2000 En comisión Economía
28/12/2000 Dictamen Favorable Sustitutorio Economía   Mayoria
28/12/2000 Orden del Día
28/12/2000 Aprobado
29/12/2000 Autógrafa   Sobre Nº: 61-2000
30/12/2000 Publicado  Ley    Nº: 27392 ","1139, 0446, 0781, 0952, 0981, 1036",01004,12/30/2000,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200101005,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,12/13/2000,01005 ,Congreso,Perú Posible,ESPECIES ICTICAS:LEGALMENTE PROTEGIDAS/LAGO TITICACA,"Declara como especies legalmente protegidas en peligro de extinción a las ícticas nativas del Lago Titicaca como el Suche, Mauri y Boga.",Mucho Mamani  Rómulo,," 14/12/2000 A comisión Ambiente, Ecología y Amazonía
14/12/2000 A comisión Energía, Minas y Pesquería
20/12/2000 En comisión Ambiente, Ecología y Amazonía
20/12/2000 En comisión Energía, Minas y Pesquería
19/04/2001 Dictamen Favorable Sustitutorio Energía, Minas y Pesquería   Unanimidad ",,01005,04/19/2001,Dictamen,,2000,2001,2021-02-20 22:31:49
